application_id,customer_id,requested_amount,tenure_months,purpose,submitted_at,channel
APP202581,CUS102581,346000,60,DEBT_CONSOLIDATION,2026-12-23 12:48:00,WEB
APP202582,CUS102582,328000,36,EDUCATION,2026-06-09 05:27:00,MOBILE
APP202583,CUS102583,642000,24,EDUCATION,2026-05-21 09:48:00,WEB
APP202584,CUS102584,654000,36,OTHER,2026-10-07 21:29:00,MOBILE
APP202585,CUS102585,288000,36,EDUCATION,2026-06-29 22:34:00,WEB
APP202586,CUS102586,332000,36,DEBT_CONSOLIDATION,2026-09-23 05:06:00,WEB
APP202587,CUS102587,538000,36,EDUCATION,2026-08-18 23:48:00,WEB
APP202588,CUS102588,643000,12,OTHER,2026-12-12 10:35:00,WEB
APP202589,CUS102589,593000,18,DEBT_CONSOLIDATION,2026-11-09 20:23:00,WEB
APP202590,CUS102590,426000,36,EDUCATION,2026-01-30 10:59:00,MOBILE
APP202591,CUS102591,202000,36,TRAVEL,2026-12-16 01:12:00,MOBILE
APP202592,CUS102592,351000,36,MEDICAL,2026-08-13 13:44:00,WEB
APP202593,CUS102593,412000,48,HOME_RENOVATION,2026-04-28 19:45:00,MOBILE
APP202594,CUS102594,680000,18,DEBT_CONSOLIDATION,2026-11-13 23:37:00,MOBILE
APP202595,CUS102595,565000,36,OTHER,2026-10-06 16:02:00,WEB
APP202596,CUS102596,740000,24,EDUCATION,2026-03-04 13:35:00,MOBILE
APP202597,CUS102597,160000,36,HOME_RENOVATION,2026-02-19 10:10:00,WEB
APP202598,CUS102598,527000,36,OTHER,2026-11-07 20:26:00,MOBILE
APP202599,CUS102599,459000,12,MEDICAL,2026-09-16 07:14:00,MOBILE
APP202600,CUS102600,327000,36,TRAVEL,2026-04-20 15:42:00,MOBILE
APP202601,CUS102601,403000,24,MEDICAL,2026-05-11 18:12:00,MOBILE
APP202602,CUS102602,266000,36,TRAVEL,2026-08-03 05:54:00,WEB
APP202603,CUS102603,414000,18,TRAVEL,2026-07-24 12:01:00,WEB
APP202604,CUS102604,504000,60,HOME_RENOVATION,2026-08-27 06:50:00,MOBILE
APP202605,CUS102605,621000,48,TRAVEL,2026-08-26 15:37:00,MOBILE
APP202606,CUS102606,512000,48,TRAVEL,2026-03-17 06:56:00,MOBILE
APP202607,CUS102607,158000,36,OTHER,2026-08-27 03:12:00,MOBILE
APP202608,CUS102608,356000,36,EDUCATION,2026-03-20 03:49:00,WEB
APP202609,CUS102609,557000,36,OTHER,2026-01-25 00:02:00,MOBILE
APP202610,CUS102610,896000,60,MEDICAL,2026-08-30 05:24:00,WEB
APP202611,CUS102611,716000,60,HOME_RENOVATION,2026-12-21 11:12:00,MOBILE
APP202612,CUS102612,570000,36,DEBT_CONSOLIDATION,2026-02-11 01:25:00,MOBILE
APP202613,CUS102613,625000,60,OTHER,2026-11-13 19:17:00,MOBILE
APP202614,CUS102614,588000,36,OTHER,2026-04-22 05:51:00,MOBILE
APP202615,CUS102615,745000,36,DEBT_CONSOLIDATION,2026-10-23 14:43:00,WEB
APP202616,CUS102616,576000,60,EDUCATION,2026-07-26 09:51:00,WEB
APP202617,CUS102617,178000,36,TRAVEL,2026-11-08 05:26:00,WEB
APP202618,CUS102618,376000,60,TRAVEL,2026-02-19 13:07:00,WEB
APP202619,CUS102619,870000,24,MEDICAL,2026-04-26 22:47:00,MOBILE
APP202620,CUS102620,408000,36,EDUCATION,2026-07-22 19:39:00,MOBILE
APP202621,CUS102621,392000,36,DEBT_CONSOLIDATION,2026-06-22 03:12:00,WEB
APP202622,CUS102622,588000,36,HOME_RENOVATION,2026-05-25 17:43:00,MOBILE
APP202623,CUS102623,641000,24,OTHER,2026-04-01 23:38:00,MOBILE
APP202624,CUS102624,703000,24,TRAVEL,2026-05-10 20:51:00,WEB
APP202625,CUS102625,311000,18,MEDICAL,2026-09-15 20:40:00,MOBILE
APP202626,CUS102626,527000,12,DEBT_CONSOLIDATION,2026-09-10 10:27:00,MOBILE
APP202627,CUS102627,352000,48,EDUCATION,2026-05-22 21:00:00,MOBILE
APP202628,CUS102628,648000,36,TRAVEL,2026-07-28 14:29:00,MOBILE
APP202629,CUS102629,190000,36,OTHER,2026-03-01 13:33:00,MOBILE
APP202630,CUS102630,469000,36,DEBT_CONSOLIDATION,2026-10-04 01:23:00,WEB
APP202631,CUS102631,321000,48,HOME_RENOVATION,2026-08-30 04:26:00,MOBILE
APP202632,CUS102632,743000,36,TRAVEL,2026-10-14 20:13:00,WEB
APP202633,CUS102633,119000,36,EDUCATION,2026-09-08 22:06:00,WEB
APP202634,CUS102634,536000,12,EDUCATION,2026-04-12 20:38:00,WEB
APP202635,CUS102635,351000,48,OTHER,2026-03-28 10:56:00,MOBILE
APP202636,CUS102636,495000,12,HOME_RENOVATION,2026-03-17 03:52:00,MOBILE
APP202637,CUS102637,198000,36,HOME_RENOVATION,2026-11-06 15:02:00,MOBILE
APP202638,CUS102638,565000,36,DEBT_CONSOLIDATION,2026-03-17 13:07:00,MOBILE
APP202639,CUS102639,570000,36,DEBT_CONSOLIDATION,2026-02-13 02:31:00,WEB
APP202640,CUS102640,831000,36,HOME_RENOVATION,2026-01-31 04:00:00,MOBILE
APP202641,CUS102641,355000,48,EDUCATION,2026-11-20 16:29:00,MOBILE
APP202642,CUS102642,215000,36,MEDICAL,2026-10-02 15:53:00,MOBILE
APP202643,CUS102643,385000,60,HOME_RENOVATION,2026-05-12 01:19:00,WEB
APP202644,CUS102644,522000,36,OTHER,2026-08-10 18:15:00,WEB
APP202645,CUS102645,486000,48,DEBT_CONSOLIDATION,2026-12-21 13:33:00,MOBILE
APP202646,CUS102646,266000,24,HOME_RENOVATION,2026-04-28 21:21:00,MOBILE
APP202647,CUS102647,897000,36,OTHER,2026-12-15 20:41:00,WEB
APP202648,CUS102648,528000,24,OTHER,2026-04-11 10:23:00,WEB
APP202649,CUS102649,241000,24,HOME_RENOVATION,2026-05-13 23:51:00,MOBILE
APP202650,CUS102650,617000,60,TRAVEL,2026-08-23 10:37:00,MOBILE
APP202651,CUS102651,212000,24,EDUCATION,2026-07-20 12:10:00,WEB
APP202652,CUS102652,905000,36,OTHER,2026-05-27 20:04:00,WEB
APP202653,CUS102653,149000,24,EDUCATION,2026-09-26 13:05:00,MOBILE
APP202654,CUS102654,938000,60,OTHER,2026-07-30 00:52:00,WEB
APP202655,CUS102655,272000,12,EDUCATION,2026-05-20 13:45:00,WEB
APP202656,CUS102656,749000,24,DEBT_CONSOLIDATION,2026-09-18 23:43:00,MOBILE
APP202657,CUS102657,163000,48,DEBT_CONSOLIDATION,2026-07-27 07:07:00,MOBILE
APP202658,CUS102658,458000,36,EDUCATION,2026-10-19 06:43:00,MOBILE
APP202659,CUS102659,271000,48,EDUCATION,2026-04-28 19:24:00,MOBILE
APP202660,CUS102660,541000,36,HOME_RENOVATION,2026-04-29 08:36:00,MOBILE
APP202661,CUS102661,283000,36,DEBT_CONSOLIDATION,2026-06-19 10:26:00,MOBILE
APP202662,CUS102662,524000,36,EDUCATION,2026-11-26 14:50:00,MOBILE
APP202663,CUS102663,1376000,36,TRAVEL,2026-08-02 10:28:00,MOBILE
APP202664,CUS102664,912000,36,TRAVEL,2026-09-29 13:48:00,MOBILE
APP202665,CUS102665,318000,36,TRAVEL,2026-07-20 17:05:00,WEB
APP202666,CUS102666,236000,24,DEBT_CONSOLIDATION,2026-03-16 08:39:00,MOBILE
APP202667,CUS102667,658000,36,TRAVEL,2026-08-19 02:37:00,MOBILE
APP202668,CUS102668,559000,36,DEBT_CONSOLIDATION,2026-11-08 23:37:00,MOBILE
APP202669,CUS102669,733000,24,OTHER,2026-08-24 00:49:00,MOBILE
APP202670,CUS102670,148000,36,OTHER,2026-03-12 08:30:00,WEB
APP202671,CUS102671,800000,36,OTHER,2026-08-26 09:47:00,WEB
APP202672,CUS102672,728000,12,MEDICAL,2026-04-17 11:13:00,MOBILE
APP202673,CUS102673,364000,24,HOME_RENOVATION,2026-07-28 11:46:00,WEB
APP202674,CUS102674,393000,36,OTHER,2026-07-14 14:55:00,WEB
APP202675,CUS102675,301000,36,TRAVEL,2026-05-13 14:04:00,MOBILE
APP202676,CUS102676,187000,36,EDUCATION,2026-07-09 12:53:00,MOBILE
APP202677,CUS102677,514000,18,HOME_RENOVATION,2026-01-08 05:14:00,WEB
APP202678,CUS102678,1209000,24,EDUCATION,2026-12-14 17:58:00,WEB
APP202679,CUS102679,544000,36,MEDICAL,2026-10-19 09:14:00,MOBILE
APP202680,CUS102680,325000,48,TRAVEL,2026-02-11 04:33:00,WEB
APP202681,CUS102681,578000,48,OTHER,2026-04-18 03:58:00,MOBILE
APP202682,CUS102682,258000,36,TRAVEL,2026-09-04 22:38:00,MOBILE
APP202683,CUS102683,354000,60,DEBT_CONSOLIDATION,2026-08-07 14:21:00,MOBILE
APP202684,CUS102684,342000,48,EDUCATION,2026-04-24 01:55:00,WEB
APP202685,CUS102685,280000,36,OTHER,2026-02-26 12:11:00,WEB
APP202686,CUS102686,615000,18,MEDICAL,2026-12-01 03:21:00,MOBILE
APP202687,CUS102687,414000,36,DEBT_CONSOLIDATION,2026-02-10 18:43:00,WEB
APP202688,CUS102688,428000,48,TRAVEL,2026-03-19 19:38:00,WEB
APP202689,CUS102689,771000,18,DEBT_CONSOLIDATION,2026-08-09 13:20:00,WEB
APP202690,CUS102690,642000,18,HOME_RENOVATION,2026-06-12 05:40:00,MOBILE
APP202691,CUS102691,255000,48,TRAVEL,2026-04-27 16:30:00,MOBILE
APP202692,CUS102692,370000,36,HOME_RENOVATION,2026-11-19 15:22:00,MOBILE
APP202693,CUS102693,885000,48,DEBT_CONSOLIDATION,2026-04-16 19:18:00,MOBILE
APP202694,CUS102694,194000,24,MEDICAL,2026-09-30 18:29:00,MOBILE
APP202695,CUS102695,1068000,36,DEBT_CONSOLIDATION,2026-02-17 15:35:00,MOBILE
APP202696,CUS102696,359000,48,HOME_RENOVATION,2026-06-21 23:47:00,MOBILE
APP202697,CUS102697,1198000,18,MEDICAL,2026-06-20 00:03:00,WEB
APP202698,CUS102698,236000,36,HOME_RENOVATION,2026-07-23 15:45:00,MOBILE
APP202699,CUS102699,729000,36,HOME_RENOVATION,2026-10-12 16:00:00,MOBILE
APP202700,CUS102700,468000,36,HOME_RENOVATION,2026-01-04 23:20:00,MOBILE
APP202701,CUS102701,149000,36,DEBT_CONSOLIDATION,2026-11-22 17:13:00,MOBILE
APP202702,CUS102702,985000,36,HOME_RENOVATION,2026-11-21 07:34:00,MOBILE
APP202703,CUS102703,396000,36,MEDICAL,2026-03-15 17:30:00,MOBILE
APP202704,CUS102704,214000,36,EDUCATION,2026-03-28 18:22:00,WEB
APP202705,CUS102705,280000,18,OTHER,2026-11-09 06:26:00,WEB
APP202706,CUS102706,1765000,36,MEDICAL,2026-09-19 16:29:00,MOBILE
APP202707,CUS102707,208000,36,HOME_RENOVATION,2026-08-03 04:48:00,MOBILE
APP202708,CUS102708,379000,60,DEBT_CONSOLIDATION,2026-09-19 00:23:00,MOBILE
APP202709,CUS102709,190000,36,EDUCATION,2026-06-06 19:52:00,WEB
APP202710,CUS102710,329000,36,OTHER,2026-02-04 19:51:00,WEB
APP202711,CUS102711,285000,36,DEBT_CONSOLIDATION,2026-07-17 17:10:00,WEB
APP202712,CUS102712,622000,48,TRAVEL,2026-03-25 23:29:00,WEB
APP202713,CUS102713,450000,36,HOME_RENOVATION,2026-08-18 07:26:00,MOBILE
APP202714,CUS102714,209000,48,MEDICAL,2026-03-11 09:31:00,WEB
APP202715,CUS102715,472000,36,MEDICAL,2026-03-10 14:07:00,MOBILE
APP202716,CUS102716,667000,48,MEDICAL,2026-02-03 19:00:00,MOBILE
APP202717,CUS102717,306000,12,EDUCATION,2026-06-01 16:13:00,MOBILE
APP202718,CUS102718,671000,24,DEBT_CONSOLIDATION,2026-11-20 10:11:00,MOBILE
APP202719,CUS102719,404000,36,HOME_RENOVATION,2026-11-15 02:31:00,MOBILE
APP202720,CUS102720,660000,60,DEBT_CONSOLIDATION,2026-02-28 09:27:00,MOBILE
APP202721,CUS102721,317000,48,MEDICAL,2026-10-08 00:44:00,MOBILE
APP202722,CUS102722,154000,12,TRAVEL,2026-11-21 18:45:00,MOBILE
APP202723,CUS102723,484000,48,EDUCATION,2026-02-05 10:37:00,WEB
APP202724,CUS102724,444000,24,OTHER,2026-07-20 02:25:00,MOBILE
APP202725,CUS102725,354000,48,OTHER,2026-08-01 14:04:00,MOBILE
APP202726,CUS102726,328000,48,TRAVEL,2026-04-10 21:42:00,WEB
APP202727,CUS102727,1004000,48,OTHER,2026-04-25 10:42:00,WEB
APP202728,CUS102728,301000,24,OTHER,2026-05-10 01:12:00,WEB
APP202729,CUS102729,283000,36,HOME_RENOVATION,2026-04-24 23:35:00,MOBILE
APP202730,CUS102730,260000,60,HOME_RENOVATION,2026-06-10 16:55:00,WEB
APP202731,CUS102731,586000,60,HOME_RENOVATION,2026-10-03 14:26:00,MOBILE
APP202732,CUS102732,867000,60,MEDICAL,2026-09-09 02:19:00,MOBILE
APP202733,CUS102733,553000,36,DEBT_CONSOLIDATION,2026-02-06 20:57:00,MOBILE
APP202734,CUS102734,239000,36,EDUCATION,2026-01-04 07:40:00,MOBILE
APP202735,CUS102735,854000,36,HOME_RENOVATION,2026-08-10 11:06:00,WEB
APP202736,CUS102736,291000,18,EDUCATION,2026-10-01 07:48:00,MOBILE
APP202737,CUS102737,494000,36,EDUCATION,2026-11-15 13:48:00,MOBILE
APP202738,CUS102738,578000,24,HOME_RENOVATION,2026-07-31 07:00:00,MOBILE
APP202739,CUS102739,377000,48,HOME_RENOVATION,2026-11-14 00:40:00,MOBILE
APP202740,CUS102740,263000,60,EDUCATION,2026-07-29 09:21:00,MOBILE
APP202741,CUS102741,185000,36,EDUCATION,2026-06-15 23:00:00,MOBILE
APP202742,CUS102742,401000,36,MEDICAL,2026-10-24 22:57:00,MOBILE
APP202743,CUS102743,723000,48,HOME_RENOVATION,2026-02-09 20:20:00,WEB
APP202744,CUS102744,306000,24,TRAVEL,2026-02-03 02:02:00,MOBILE
APP202745,CUS102745,310000,24,MEDICAL,2026-10-18 16:11:00,MOBILE
APP202746,CUS102746,330000,18,DEBT_CONSOLIDATION,2026-03-11 01:11:00,MOBILE
APP202747,CUS102747,121000,24,TRAVEL,2026-12-28 09:14:00,MOBILE
APP202748,CUS102748,241000,48,DEBT_CONSOLIDATION,2026-08-07 21:11:00,MOBILE
APP202749,CUS102749,620000,18,EDUCATION,2026-08-06 19:00:00,MOBILE
APP202750,CUS102750,570000,24,TRAVEL,2026-02-16 08:07:00,MOBILE
APP202751,CUS102751,100000,48,DEBT_CONSOLIDATION,2026-10-24 16:13:00,WEB
APP202752,CUS102752,336000,48,DEBT_CONSOLIDATION,2026-11-09 23:31:00,WEB
APP202753,CUS102753,364000,18,DEBT_CONSOLIDATION,2026-08-18 21:50:00,MOBILE
APP202754,CUS102754,222000,48,HOME_RENOVATION,2026-08-20 20:53:00,MOBILE
APP202755,CUS102755,420000,36,DEBT_CONSOLIDATION,2026-06-27 10:34:00,MOBILE
APP202756,CUS102756,1025000,12,TRAVEL,2026-08-17 04:00:00,MOBILE
APP202757,CUS102757,284000,12,MEDICAL,2026-11-22 16:57:00,WEB
APP202758,CUS102758,647000,36,TRAVEL,2026-12-18 20:59:00,MOBILE
APP202759,CUS102759,259000,48,MEDICAL,2026-07-22 12:28:00,WEB
APP202760,CUS102760,713000,48,OTHER,2026-04-19 07:25:00,MOBILE
APP202761,CUS102761,418000,48,EDUCATION,2026-10-20 04:05:00,WEB
APP202762,CUS102762,254000,24,EDUCATION,2026-10-25 10:50:00,MOBILE
APP202763,CUS102763,1143000,36,MEDICAL,2026-11-09 12:02:00,MOBILE
APP202764,CUS102764,214000,18,TRAVEL,2026-01-23 09:21:00,MOBILE
APP202765,CUS102765,162000,48,HOME_RENOVATION,2026-01-29 11:33:00,WEB
APP202766,CUS102766,673000,60,TRAVEL,2026-12-07 00:28:00,MOBILE
APP202767,CUS102767,402000,48,EDUCATION,2026-12-23 10:54:00,WEB
APP202768,CUS102768,555000,18,DEBT_CONSOLIDATION,2026-01-27 22:42:00,WEB
APP202769,CUS102769,397000,24,TRAVEL,2026-12-14 19:23:00,WEB
APP202770,CUS102770,333000,48,TRAVEL,2026-01-27 18:43:00,MOBILE
APP202771,CUS102771,393000,36,OTHER,2026-02-12 13:53:00,MOBILE
APP202772,CUS102772,549000,18,EDUCATION,2026-11-28 08:48:00,MOBILE
APP202773,CUS102773,308000,60,DEBT_CONSOLIDATION,2026-06-12 01:14:00,MOBILE
APP202774,CUS102774,882000,36,OTHER,2026-10-25 15:00:00,WEB
APP202775,CUS102775,405000,18,HOME_RENOVATION,2026-03-07 03:26:00,MOBILE
APP202776,CUS102776,297000,36,DEBT_CONSOLIDATION,2026-04-04 02:49:00,MOBILE
APP202777,CUS102777,251000,60,HOME_RENOVATION,2026-04-23 11:26:00,MOBILE
APP202778,CUS102778,102000,36,EDUCATION,2026-05-19 20:08:00,MOBILE
APP202779,CUS102779,519000,36,DEBT_CONSOLIDATION,2026-09-01 21:09:00,MOBILE
APP202780,CUS102780,495000,36,EDUCATION,2026-05-26 03:57:00,WEB
APP202781,CUS102781,289000,36,MEDICAL,2026-11-23 09:16:00,MOBILE
APP202782,CUS102782,823000,24,EDUCATION,2026-08-10 20:17:00,WEB
APP202783,CUS102783,699000,36,DEBT_CONSOLIDATION,2026-11-04 23:25:00,WEB
APP202784,CUS102784,584000,18,DEBT_CONSOLIDATION,2026-01-16 12:37:00,WEB
APP202785,CUS102785,540000,24,HOME_RENOVATION,2026-01-01 03:03:00,MOBILE
APP202786,CUS102786,253000,48,OTHER,2026-05-25 21:26:00,MOBILE
APP202787,CUS102787,1014000,24,TRAVEL,2026-01-23 09:27:00,MOBILE
APP202788,CUS102788,180000,36,MEDICAL,2026-07-03 07:46:00,MOBILE
APP202789,CUS102789,179000,36,MEDICAL,2026-08-23 03:27:00,MOBILE
APP202790,CUS102790,161000,36,HOME_RENOVATION,2026-03-08 22:50:00,MOBILE
APP202791,CUS102791,430000,36,MEDICAL,2026-12-21 05:45:00,MOBILE
APP202792,CUS102792,236000,12,TRAVEL,2026-01-19 01:11:00,MOBILE
APP202793,CUS102793,323000,36,TRAVEL,2026-08-06 21:17:00,MOBILE
APP202794,CUS102794,600000,36,TRAVEL,2026-12-10 17:30:00,MOBILE
APP202795,CUS102795,199000,24,TRAVEL,2026-07-13 22:24:00,WEB
APP202796,CUS102796,446000,36,EDUCATION,2026-12-02 03:39:00,MOBILE
APP202797,CUS102797,288000,48,DEBT_CONSOLIDATION,2026-01-18 04:46:00,MOBILE
APP202798,CUS102798,387000,18,OTHER,2026-08-02 16:12:00,MOBILE
APP202799,CUS102799,1127000,24,OTHER,2026-12-08 08:42:00,WEB
APP202800,CUS102800,285000,36,MEDICAL,2026-11-09 17:04:00,WEB
APP202801,CUS102801,488000,18,OTHER,2026-02-20 15:27:00,MOBILE
APP202802,CUS102802,211000,60,DEBT_CONSOLIDATION,2026-12-30 16:11:00,MOBILE
APP202803,CUS102803,551000,60,HOME_RENOVATION,2026-02-20 22:05:00,MOBILE
APP202804,CUS102804,890000,36,EDUCATION,2026-03-27 13:55:00,WEB
APP202805,CUS102805,217000,24,EDUCATION,2026-02-05 21:07:00,WEB
APP202806,CUS102806,442000,36,TRAVEL,2026-08-28 18:54:00,WEB
APP202807,CUS102807,523000,36,HOME_RENOVATION,2026-06-02 17:06:00,MOBILE
APP202808,CUS102808,449000,48,TRAVEL,2026-11-05 13:24:00,MOBILE
APP202809,CUS102809,927000,48,HOME_RENOVATION,2026-11-14 08:43:00,MOBILE
APP202810,CUS102810,389000,48,EDUCATION,2026-03-11 00:20:00,WEB
APP202811,CUS102811,213000,60,TRAVEL,2026-06-13 11:56:00,WEB
APP202812,CUS102812,437000,36,TRAVEL,2026-08-17 08:11:00,MOBILE
APP202813,CUS102813,843000,36,OTHER,2026-10-31 19:24:00,MOBILE
APP202814,CUS102814,781000,24,HOME_RENOVATION,2026-02-04 00:59:00,MOBILE
APP202815,CUS102815,481000,36,OTHER,2026-09-18 05:55:00,MOBILE
APP202816,CUS102816,409000,36,DEBT_CONSOLIDATION,2026-06-24 12:12:00,WEB
APP202817,CUS102817,123000,36,HOME_RENOVATION,2026-06-26 11:08:00,MOBILE
APP202818,CUS102818,435000,18,DEBT_CONSOLIDATION,2026-08-11 01:40:00,MOBILE
APP202819,CUS102819,472000,36,TRAVEL,2026-02-27 08:58:00,MOBILE
APP202820,CUS102820,381000,36,TRAVEL,2026-06-01 15:12:00,MOBILE
APP202821,CUS102821,419000,48,MEDICAL,2026-11-21 18:29:00,WEB
APP202822,CUS102822,199000,60,TRAVEL,2026-11-09 06:40:00,WEB
APP202823,CUS102823,333000,60,EDUCATION,2026-02-25 01:51:00,MOBILE
APP202824,CUS102824,211000,24,EDUCATION,2026-07-24 06:59:00,MOBILE
APP202825,CUS102825,461000,48,DEBT_CONSOLIDATION,2026-12-21 04:17:00,MOBILE
APP202826,CUS102826,644000,48,HOME_RENOVATION,2026-08-18 22:59:00,MOBILE
APP202827,CUS102827,669000,60,HOME_RENOVATION,2026-04-05 01:18:00,MOBILE
APP202828,CUS102828,294000,36,OTHER,2026-01-25 19:22:00,MOBILE
APP202829,CUS102829,259000,12,HOME_RENOVATION,2026-07-12 09:23:00,WEB
APP202830,CUS102830,624000,36,DEBT_CONSOLIDATION,2026-03-09 21:48:00,MOBILE
APP202831,CUS102831,584000,36,HOME_RENOVATION,2026-12-18 21:26:00,WEB
APP202832,CUS102832,764000,36,DEBT_CONSOLIDATION,2026-09-05 13:29:00,MOBILE
APP202833,CUS102833,452000,12,MEDICAL,2026-12-03 15:29:00,MOBILE
APP202834,CUS102834,328000,60,MEDICAL,2026-10-05 18:37:00,MOBILE
APP202835,CUS102835,269000,18,OTHER,2026-09-12 23:30:00,WEB
APP202836,CUS102836,492000,12,DEBT_CONSOLIDATION,2026-07-09 11:29:00,MOBILE
APP202837,CUS102837,605000,36,EDUCATION,2026-03-28 08:34:00,MOBILE
APP202838,CUS102838,967000,36,MEDICAL,2026-07-29 04:20:00,MOBILE
APP202839,CUS102839,235000,48,MEDICAL,2026-10-13 04:40:00,MOBILE
APP202840,CUS102840,455000,36,MEDICAL,2026-04-20 17:47:00,WEB
APP202841,CUS102841,367000,36,EDUCATION,2026-03-23 12:36:00,WEB
APP202842,CUS102842,637000,60,TRAVEL,2026-02-07 00:32:00,MOBILE
APP202843,CUS102843,1293000,24,MEDICAL,2026-06-16 00:36:00,WEB
APP202844,CUS102844,271000,48,EDUCATION,2026-09-06 04:05:00,MOBILE
APP202845,CUS102845,340000,24,EDUCATION,2026-01-09 13:19:00,WEB
APP202846,CUS102846,165000,36,OTHER,2026-11-10 20:14:00,WEB
APP202847,CUS102847,144000,36,HOME_RENOVATION,2026-07-10 04:20:00,MOBILE
APP202848,CUS102848,231000,36,DEBT_CONSOLIDATION,2026-02-15 16:38:00,MOBILE
APP202849,CUS102849,467000,48,DEBT_CONSOLIDATION,2026-10-08 09:35:00,MOBILE
APP202850,CUS102850,517000,18,OTHER,2026-12-26 16:06:00,MOBILE
APP202851,CUS102851,789000,36,HOME_RENOVATION,2026-10-09 07:51:00,MOBILE
APP202852,CUS102852,568000,36,HOME_RENOVATION,2026-12-14 14:15:00,MOBILE
APP202853,CUS102853,421000,24,HOME_RENOVATION,2026-12-31 13:58:00,MOBILE
APP202854,CUS102854,514000,48,EDUCATION,2026-04-25 00:13:00,MOBILE
APP202855,CUS102855,480000,60,HOME_RENOVATION,2026-08-01 12:56:00,MOBILE
APP202856,CUS102856,874000,36,MEDICAL,2026-06-08 08:37:00,WEB
APP202857,CUS102857,501000,36,OTHER,2026-07-29 14:02:00,WEB
APP202858,CUS102858,801000,36,DEBT_CONSOLIDATION,2026-07-31 11:23:00,WEB
APP202859,CUS102859,100000,48,HOME_RENOVATION,2026-06-30 04:49:00,MOBILE
APP202860,CUS102860,287000,36,EDUCATION,2026-03-06 02:24:00,WEB
APP202861,CUS102861,390000,36,EDUCATION,2026-02-15 13:32:00,MOBILE
APP202862,CUS102862,434000,36,OTHER,2026-07-13 22:02:00,WEB
APP202863,CUS102863,128000,36,MEDICAL,2026-10-21 23:01:00,MOBILE
APP202864,CUS102864,850000,48,DEBT_CONSOLIDATION,2026-01-09 07:49:00,MOBILE
APP202865,CUS102865,550000,60,MEDICAL,2026-11-30 22:02:00,MOBILE
APP202866,CUS102866,528000,60,DEBT_CONSOLIDATION,2026-03-28 15:05:00,WEB
APP202867,CUS102867,1129000,12,OTHER,2026-10-15 10:41:00,MOBILE
APP202868,CUS102868,573000,36,TRAVEL,2026-09-11 15:17:00,MOBILE
APP202869,CUS102869,267000,36,OTHER,2026-11-26 04:28:00,WEB
APP202870,CUS102870,432000,60,MEDICAL,2026-06-07 10:44:00,MOBILE
APP202871,CUS102871,114000,12,OTHER,2026-04-25 20:27:00,MOBILE
APP202872,CUS102872,707000,36,MEDICAL,2026-01-31 01:45:00,WEB
APP202873,CUS102873,270000,48,EDUCATION,2026-03-25 20:42:00,MOBILE
APP202874,CUS102874,298000,48,EDUCATION,2026-11-29 21:27:00,WEB
APP202875,CUS102875,150000,60,DEBT_CONSOLIDATION,2026-06-11 06:10:00,WEB
APP202876,CUS102876,136000,24,HOME_RENOVATION,2026-01-03 16:05:00,WEB
APP202877,CUS102877,565000,24,TRAVEL,2026-04-08 18:28:00,MOBILE
APP202878,CUS102878,312000,36,OTHER,2026-05-24 15:37:00,WEB
APP202879,CUS102879,172000,36,MEDICAL,2026-01-06 10:04:00,MOBILE
APP202880,CUS102880,504000,36,MEDICAL,2026-12-28 13:24:00,WEB
APP202881,CUS102881,405000,24,DEBT_CONSOLIDATION,2026-10-09 00:49:00,MOBILE
APP202882,CUS102882,527000,60,OTHER,2026-05-31 00:30:00,WEB
APP202883,CUS102883,247000,24,EDUCATION,2026-06-04 05:11:00,MOBILE
APP202884,CUS102884,510000,36,EDUCATION,2026-06-13 22:34:00,MOBILE
APP202885,CUS102885,258000,48,MEDICAL,2026-03-20 02:51:00,MOBILE
APP202886,CUS102886,405000,60,HOME_RENOVATION,2026-04-05 08:04:00,MOBILE
APP202887,CUS102887,760000,36,EDUCATION,2026-08-20 03:29:00,MOBILE
APP202888,CUS102888,761000,24,TRAVEL,2026-08-06 06:22:00,MOBILE
APP202889,CUS102889,521000,36,HOME_RENOVATION,2026-07-01 07:59:00,MOBILE
APP202890,CUS102890,186000,18,DEBT_CONSOLIDATION,2026-02-05 18:08:00,MOBILE
APP202891,CUS102891,652000,36,MEDICAL,2026-02-09 03:24:00,MOBILE
APP202892,CUS102892,236000,24,TRAVEL,2026-11-18 04:01:00,WEB
APP202893,CUS102893,695000,24,TRAVEL,2026-02-10 14:45:00,WEB
APP202894,CUS102894,286000,48,DEBT_CONSOLIDATION,2026-02-14 04:23:00,MOBILE
APP202895,CUS102895,487000,36,OTHER,2026-06-08 01:01:00,WEB
APP202896,CUS102896,930000,48,TRAVEL,2026-04-11 13:18:00,MOBILE
APP202897,CUS102897,281000,24,HOME_RENOVATION,2026-07-17 19:58:00,MOBILE
APP202898,CUS102898,450000,60,MEDICAL,2026-11-11 13:01:00,MOBILE
APP202899,CUS102899,498000,12,EDUCATION,2026-12-14 17:52:00,WEB
APP202900,CUS102900,1742000,60,TRAVEL,2026-02-01 15:43:00,MOBILE
APP202901,CUS102901,891000,24,MEDICAL,2026-09-22 07:09:00,MOBILE
APP202902,CUS102902,313000,12,HOME_RENOVATION,2026-10-18 06:08:00,MOBILE
APP202903,CUS102903,407000,36,OTHER,2026-06-21 06:39:00,MOBILE
