customer_id,age,monthly_income,employment_tenure_months,relationship_months,bureau_score,active_loans,existing_monthly_emi,foir,employment_type
CUS102563,44,98300,92,120,748,1,21900,0.223,SALARIED
CUS102564,54,48400,20,98,634,1,1200,0.03,SALARIED
CUS102565,48,111500,70,19,811,1,26900,0.241,SALARIED
CUS102566,59,90600,15,66,750,0,5900,0.065,SALARIED
CUS102567,42,66300,73,38,758,0,16600,0.25,SALARIED
CUS102568,37,90000,79,71,781,2,3300,0.037,SALARIED
CUS102569,54,67500,21,49,720,0,9500,0.141,SALARIED
CUS102570,26,95000,17,101,640,4,40100,0.422,SALARIED
CUS102571,26,78800,21,58,638,3,18600,0.236,SALARIED
CUS102572,54,42700,123,43,765,2,6200,0.145,SALARIED
CUS102573,21,79900,76,66,720,0,17000,0.213,SALARIED
CUS102574,30,69600,17,101,801,0,32500,0.467,SALARIED
CUS102575,41,113100,49,107,738,1,30500,0.27,SALARIED
CUS102576,25,126300,83,50,772,1,22000,0.174,SALARIED
CUS102577,22,67600,46,66,786,0,33600,0.497,SALARIED
CUS102578,42,59600,14,10,785,1,23300,0.391,SALARIED
CUS102579,22,39900,37,106,722,1,14300,0.358,SALARIED
CUS102580,30,58900,16,41,741,2,4800,0.081,SALARIED
CUS102581,54,73500,48,41,781,1,11900,0.162,SALARIED
CUS102582,36,46500,45,13,749,3,6500,0.14,SALARIED
CUS102583,59,127000,30,31,638,3,10400,0.082,SALARIED
CUS102584,42,95600,13,31,616,2,10500,0.11,SALARIED
CUS102585,32,80500,33,62,702,2,24200,0.301,SALARIED
CUS102586,44,84400,66,75,787,0,19100,0.226,SALARIED
CUS102587,60,97600,20,80,736,3,8000,0.082,SALARIED
CUS102588,58,113000,43,108,823,1,22300,0.197,SALARIED
CUS102589,30,122300,99,23,779,3,20500,0.168,SALARIED
CUS102590,55,74000,120,85,663,1,21800,0.295,SALARIED
CUS102591,52,79700,25,47,791,1,38400,0.482,SALARIED
CUS102592,27,91900,3,80,668,0,2000,0.03,SALARIED
CUS102593,41,78300,63,81,827,3,10900,0.139,SALARIED
CUS102594,40,125900,11,79,764,1,29200,0.232,SALARIED
CUS102595,46,147700,89,35,814,1,24000,0.162,SALARIED
CUS102596,24,99200,73,75,765,1,7900,0.08,SALARIED
CUS102597,42,56500,75,38,734,1,23200,0.411,SALARIED
CUS102598,35,106900,61,55,743,0,8600,0.08,SALARIED
CUS102599,60,101000,22,92,687,0,34300,0.34,SALARIED
CUS102600,41,54400,60,90,747,2,13700,0.252,SALARIED
CUS102601,35,101000,31,107,742,1,17400,0.172,SALARIED
CUS102602,42,66500,19,32,766,2,16200,0.244,SALARIED
CUS102603,48,118900,74,123,723,1,36700,0.309,SALARIED
CUS102604,34,106500,15,75,687,0,39400,0.37,SALARIED
CUS102605,47,94000,46,51,735,1,63600,0.677,SALARIED
CUS102606,60,86500,30,46,689,2,22400,0.259,SALARIED
CUS102607,48,32500,27,27,685,1,3100,0.095,SALARIED
CUS102608,46,49200,23,21,666,2,2900,0.059,SALARIED
CUS102609,22,80100,46,32,728,0,12200,0.152,SALARIED
CUS102610,45,168400,39,55,742,0,45400,0.27,SALARIED
CUS102611,23,109600,50,104,705,1,55300,0.505,SALARIED
CUS102612,28,192300,51,54,755,1,45600,0.237,SALARIED
CUS102613,53,88200,24,160,730,2,30300,0.344,SALARIED
CUS102614,55,83800,17,62,716,1,10900,0.13,SALARIED
CUS102615,26,161400,31,20,795,1,14400,0.089,SALARIED
CUS102616,59,79100,29,132,701,0,18800,0.238,SALARIED
CUS102617,43,54500,21,96,717,0,4500,0.083,SALARIED
CUS102618,45,98000,29,68,752,1,18100,0.185,SALARIED
CUS102619,39,140900,63,25,776,2,5100,0.036,SALARIED
CUS102620,25,58600,67,61,677,1,13000,0.222,SALARIED
CUS102621,31,110800,41,94,742,0,14500,0.131,SALARIED
CUS102622,32,81500,31,111,731,1,27600,0.339,SALARIED
CUS102623,30,104100,51,47,773,0,54000,0.519,SALARIED
CUS102624,28,97900,22,112,701,1,32300,0.33,SALARIED
CUS102625,44,70500,45,34,736,2,9100,0.129,SALARIED
CUS102626,48,81000,54,36,824,1,41700,0.515,SALARIED
CUS102627,56,72500,49,97,712,0,15600,0.215,SALARIED
CUS102628,57,89700,60,58,796,3,16000,0.178,SALARIED
CUS102629,41,58100,32,61,716,1,12500,0.215,SALARIED
CUS102630,28,64700,17,61,728,2,13200,0.204,SALARIED
CUS102631,29,70600,70,94,714,2,12600,0.178,SALARIED
CUS102632,35,101400,38,60,679,1,14400,0.142,SALARIED
CUS102633,60,45000,28,119,680,0,7400,0.164,SALARIED
CUS102634,38,81000,5,44,771,2,14800,0.183,SALARIED
CUS102635,40,61800,26,36,707,3,12400,0.201,SALARIED
CUS102636,26,70600,17,97,695,1,14700,0.208,SALARIED
CUS102637,32,63200,82,81,698,0,16100,0.255,SALARIED
CUS102638,22,92800,10,32,647,2,18900,0.204,SALARIED
CUS102639,27,79200,11,33,700,1,9500,0.12,SALARIED
CUS102640,36,117100,45,46,724,1,16500,0.141,SALARIED
CUS102641,23,101800,25,23,682,0,29700,0.292,SALARIED
CUS102642,23,42600,85,49,752,0,3600,0.085,SALARIED
CUS102643,47,55200,57,31,727,0,12600,0.228,SALARIED
CUS102644,60,78600,44,85,695,3,6000,0.076,SALARIED
CUS102645,58,83400,62,80,744,2,25700,0.308,SALARIED
CUS102646,53,57400,42,147,735,0,22400,0.39,SALARIED
CUS102647,48,152800,66,37,775,3,16100,0.105,SALARIED
CUS102648,21,125400,56,61,662,3,24100,0.192,SALARIED
CUS102649,28,40500,67,17,820,0,13300,0.328,SALARIED
CUS102650,57,99300,70,94,721,0,5500,0.055,SALARIED
CUS102651,52,83300,31,60,779,0,2000,0.03,SALARIED
CUS102652,57,148800,55,51,673,2,35500,0.239,SALARIED
CUS102653,24,41900,31,86,735,3,3100,0.074,SALARIED
CUS102654,50,214800,51,101,714,1,106600,0.496,SALARIED
CUS102655,26,58200,18,81,758,1,19600,0.337,SALARIED
CUS102656,39,100800,59,91,815,0,52400,0.52,SALARIED
CUS102657,52,64700,102,66,738,0,4600,0.071,SALARIED
CUS102658,29,71800,36,115,706,1,22900,0.319,SALARIED
CUS102659,32,39700,38,14,738,0,15300,0.385,SALARIED
CUS102660,31,145700,24,40,613,1,40200,0.276,SALARIED
CUS102661,36,75300,83,68,712,3,18800,0.25,SALARIED
CUS102662,21,77600,45,92,621,0,21900,0.282,SALARIED
CUS102663,41,240600,42,107,788,1,46900,0.195,SALARIED
CUS102664,50,130900,67,41,780,0,40400,0.309,SALARIED
CUS102665,33,62900,84,118,768,1,12700,0.202,SALARIED
CUS102666,54,64600,64,144,690,1,12700,0.197,SALARIED
CUS102667,24,95500,79,61,662,1,14300,0.15,SALARIED
CUS102668,48,120200,76,110,787,2,38200,0.318,SALARIED
CUS102669,58,187000,141,29,850,3,13800,0.074,SALARIED
CUS102670,51,41200,40,64,770,0,15400,0.374,SALARIED
CUS102671,47,117900,24,138,818,0,20700,0.176,SALARIED
CUS102672,25,126700,49,157,746,1,15200,0.12,SALARIED
CUS102673,45,59600,12,79,719,0,14600,0.245,SALARIED
CUS102674,23,72300,32,117,829,0,9800,0.136,SALARIED
CUS102675,53,40800,49,72,732,0,13200,0.324,SALARIED
CUS102676,24,67800,53,63,789,1,10200,0.15,SALARIED
CUS102677,45,94400,37,79,727,0,1300,0.03,SALARIED
CUS102678,40,174200,56,82,719,3,67700,0.389,SALARIED
CUS102679,54,181500,53,31,724,0,59300,0.327,SALARIED
CUS102680,46,53500,20,70,758,0,14700,0.275,SALARIED
CUS102681,25,163800,54,14,712,1,18900,0.115,SALARIED
CUS102682,55,35400,35,45,849,1,6400,0.181,SALARIED
CUS102683,48,65300,74,69,752,3,11900,0.182,SALARIED
CUS102684,49,74200,32,56,725,1,15800,0.213,SALARIED
CUS102685,29,95200,22,56,698,4,12100,0.127,SALARIED
CUS102686,58,89200,41,53,767,0,9500,0.107,SALARIED
CUS102687,26,100200,32,60,611,3,3100,0.031,SALARIED
CUS102688,39,78300,38,94,725,1,17500,0.223,SALARIED
CUS102689,31,130900,10,86,778,0,28100,0.215,SALARIED
CUS102690,22,116000,56,59,672,2,30600,0.264,SALARIED
CUS102691,29,74600,52,62,756,0,12500,0.168,SALARIED
CUS102692,41,124200,85,96,762,0,36100,0.291,SALARIED
CUS102693,44,215600,54,57,719,2,44600,0.207,SALARIED
CUS102694,54,62800,37,93,743,0,11700,0.186,SALARIED
CUS102695,42,180600,18,54,731,1,30700,0.17,SALARIED
CUS102696,23,65400,74,35,684,0,17700,0.271,SALARIED
CUS102697,32,160300,36,42,829,3,23000,0.143,SALARIED
CUS102698,48,66500,20,65,758,1,1500,0.03,SALARIED
CUS102699,50,120000,44,168,729,1,16200,0.135,SALARIED
CUS102700,46,92200,29,33,733,1,10900,0.118,SALARIED
CUS102701,41,38100,31,97,784,3,1300,0.034,SALARIED
CUS102702,48,201300,77,66,637,1,63500,0.315,SALARIED
CUS102703,46,56800,26,107,725,0,28300,0.498,SALARIED
CUS102704,53,48000,67,59,666,1,8500,0.177,SALARIED
CUS102705,41,63700,56,26,776,0,1800,0.03,SALARIED
CUS102706,55,265500,46,50,777,0,17000,0.064,SALARIED
CUS102707,54,48400,34,9,718,1,19400,0.401,SALARIED
CUS102708,38,92100,26,51,761,2,28700,0.312,SALARIED
CUS102709,31,51300,63,113,757,2,10900,0.212,SALARIED
CUS102710,43,55400,55,31,826,0,13100,0.236,SALARIED
CUS102711,42,41400,26,93,766,1,4200,0.101,SALARIED
CUS102712,37,98000,32,57,673,2,37500,0.383,SALARIED
CUS102713,25,79100,97,89,695,1,6200,0.078,SALARIED
CUS102714,31,51100,50,94,741,2,8300,0.162,SALARIED
CUS102715,50,125900,25,32,623,2,13100,0.104,SALARIED
CUS102716,35,132000,59,50,799,0,34000,0.258,SALARIED
CUS102717,47,102100,47,36,755,0,25500,0.25,SALARIED
CUS102718,55,143900,20,24,645,1,9300,0.065,SALARIED
CUS102719,53,72600,47,78,733,0,8700,0.12,SALARIED
CUS102720,40,98300,33,85,850,0,16200,0.165,SALARIED
CUS102721,36,72800,14,64,707,3,26300,0.361,SALARIED
CUS102722,54,43100,33,81,655,0,12500,0.29,SALARIED
CUS102723,22,93800,30,54,705,1,6500,0.069,SALARIED
CUS102724,55,91300,38,51,640,0,25600,0.28,SALARIED
CUS102725,60,83900,37,64,750,1,22300,0.266,SALARIED
CUS102726,48,100600,49,112,678,1,8500,0.084,SALARIED
CUS102727,59,160500,43,130,771,2,50100,0.312,SALARIED
CUS102728,26,77500,72,63,749,2,16500,0.213,SALARIED
CUS102729,29,55300,37,54,699,0,9500,0.172,SALARIED
CUS102730,40,76000,74,95,654,4,10900,0.143,SALARIED
CUS102731,21,79900,80,106,752,1,10000,0.125,SALARIED
CUS102732,28,132300,54,69,739,1,16000,0.121,SALARIED
CUS102733,43,89200,15,158,650,0,8500,0.095,SALARIED
CUS102734,23,50700,38,55,691,3,3100,0.061,SALARIED
CUS102735,24,122100,17,55,649,0,26600,0.218,SALARIED
CUS102736,45,113600,42,59,685,1,32100,0.283,SALARIED
CUS102737,58,89200,77,121,722,1,23900,0.268,SALARIED
CUS102738,35,130200,32,56,699,0,34600,0.266,SALARIED
CUS102739,41,140400,77,61,666,1,46500,0.331,SALARIED
CUS102740,55,71700,46,11,754,0,3000,0.042,SALARIED
CUS102741,34,56700,53,42,764,0,3400,0.06,SALARIED
CUS102742,56,84500,36,32,775,0,33500,0.396,SALARIED
CUS102743,32,108200,29,51,825,2,23600,0.218,SALARIED
CUS102744,37,81100,14,66,757,0,25900,0.319,SALARIED
CUS102745,59,54500,26,56,679,0,10300,0.189,SALARIED
CUS102746,29,91500,54,95,701,0,35800,0.391,SALARIED
CUS102747,55,34000,26,132,754,1,2900,0.085,SALARIED
CUS102748,33,73500,33,61,756,0,700,0.03,SALARIED
CUS102749,35,124700,91,34,686,3,25300,0.203,SALARIED
CUS102750,38,127800,71,78,783,2,24900,0.195,SALARIED
CUS102751,53,30000,59,38,671,4,1300,0.043,SALARIED
CUS102752,26,77900,58,41,651,1,19700,0.253,SALARIED
CUS102753,47,111300,34,120,766,1,16000,0.144,SALARIED
CUS102754,43,50100,71,6,697,0,8300,0.166,SALARIED
CUS102755,47,71900,22,76,705,2,22400,0.312,SALARIED
CUS102756,54,146400,21,82,701,1,54200,0.37,SALARIED
CUS102757,58,68400,31,38,742,0,10900,0.159,SALARIED
CUS102758,34,174500,31,61,714,0,6000,0.034,SALARIED
CUS102759,56,60900,51,24,733,0,10500,0.172,SALARIED
CUS102760,28,160300,46,42,778,2,49800,0.311,SALARIED
CUS102761,55,86300,8,24,707,1,15600,0.181,SALARIED
CUS102762,39,57200,23,144,760,1,5200,0.091,SALARIED
CUS102763,50,160500,59,162,818,2,27300,0.17,SALARIED
CUS102764,34,49400,13,86,673,0,14400,0.291,SALARIED
CUS102765,40,59400,85,180,806,1,5400,0.091,SALARIED
CUS102766,45,106000,42,149,683,0,8500,0.08,SALARIED
CUS102767,60,88100,52,79,692,0,8800,0.1,SALARIED
CUS102768,44,96200,44,27,650,2,20200,0.21,SALARIED
CUS102769,34,72000,25,84,703,0,25100,0.349,SALARIED
CUS102770,46,49500,25,42,754,2,7600,0.154,SALARIED
CUS102771,58,63400,19,99,773,0,4000,0.063,SALARIED
CUS102772,43,154000,41,114,786,2,9500,0.062,SALARIED
CUS102773,42,46600,56,71,619,2,19900,0.427,SALARIED
CUS102774,39,178200,45,71,642,1,18800,0.105,SALARIED
CUS102775,23,98000,86,119,750,2,29000,0.296,SALARIED
CUS102776,39,65000,25,72,763,2,4300,0.066,SALARIED
CUS102777,29,34500,30,92,789,1,11800,0.342,SALARIED
CUS102778,48,36600,58,127,753,0,15300,0.418,SALARIED
CUS102779,40,72400,80,131,668,3,18400,0.254,SALARIED
CUS102780,27,68600,13,56,682,0,33600,0.49,SALARIED
CUS102781,34,89600,13,49,741,0,7800,0.087,SALARIED
CUS102782,29,184200,55,72,654,1,38900,0.211,SALARIED
CUS102783,39,108300,47,31,681,2,34000,0.314,SALARIED
CUS102784,34,80200,30,70,729,0,7300,0.091,SALARIED
CUS102785,58,147000,5,87,720,1,31700,0.216,SALARIED
CUS102786,56,91000,28,160,733,3,37700,0.414,SALARIED
CUS102787,60,174600,19,52,750,1,13800,0.079,SALARIED
CUS102788,37,62800,47,55,656,3,30400,0.484,SALARIED
CUS102789,50,50700,15,89,738,2,10000,0.197,SALARIED
CUS102790,29,34600,57,42,663,2,6300,0.182,SALARIED
CUS102791,53,81100,71,136,729,2,9600,0.118,SALARIED
CUS102792,45,48800,9,48,768,1,5200,0.107,SALARIED
CUS102793,34,48500,29,180,756,1,13500,0.278,SALARIED
CUS102794,31,135400,23,67,679,0,40400,0.298,SALARIED
CUS102795,55,39200,16,55,673,0,8800,0.224,SALARIED
CUS102796,34,89100,30,104,815,1,45000,0.505,SALARIED
CUS102797,50,81900,57,88,775,2,2100,0.03,SALARIED
CUS102798,24,88600,78,82,724,2,16400,0.185,SALARIED
CUS102799,24,158500,20,62,799,2,37300,0.235,SALARIED
CUS102800,48,58600,3,30,727,1,16500,0.282,SALARIED
CUS102801,28,158500,46,102,850,0,11500,0.073,SALARIED
CUS102802,22,38500,65,6,721,2,7500,0.195,SALARIED
CUS102803,42,113900,62,26,850,2,19600,0.172,SALARIED
CUS102804,36,165200,50,105,744,1,87500,0.53,SALARIED
CUS102805,49,30000,12,30,668,3,3800,0.127,SALARIED
CUS102806,50,83700,29,57,737,0,10800,0.129,SALARIED
CUS102807,32,80700,35,127,774,0,1400,0.03,SALARIED
CUS102808,55,87800,19,29,736,3,24400,0.278,SALARIED
CUS102809,31,183600,45,86,703,1,20900,0.114,SALARIED
CUS102810,41,60300,68,58,750,1,6700,0.111,SALARIED
CUS102811,41,49900,65,112,770,1,12700,0.255,SALARIED
CUS102812,25,88100,86,39,697,2,34500,0.392,SALARIED
CUS102813,40,141000,60,43,732,0,5800,0.041,SALARIED
CUS102814,57,109300,67,60,680,1,12500,0.114,SALARIED
CUS102815,23,86300,44,30,755,1,30400,0.352,SALARIED
CUS102816,53,76700,82,59,683,3,4500,0.059,SALARIED
CUS102817,29,34500,40,59,748,0,2700,0.078,SALARIED
CUS102818,29,110600,66,93,798,1,28500,0.258,SALARIED
CUS102819,24,116800,62,57,772,0,4000,0.034,SALARIED
CUS102820,55,62200,95,15,721,2,10400,0.167,SALARIED
CUS102821,37,69000,23,72,663,0,19700,0.286,SALARIED
CUS102822,54,53000,14,31,736,1,7500,0.142,SALARIED
CUS102823,44,125600,39,128,715,2,56600,0.451,SALARIED
CUS102824,52,72100,26,42,736,1,23200,0.322,SALARIED
CUS102825,21,79500,31,65,741,2,14100,0.177,SALARIED
CUS102826,28,112800,40,25,713,2,3000,0.03,SALARIED
CUS102827,43,98500,80,76,697,2,18400,0.187,SALARIED
CUS102828,60,109500,77,29,758,3,13100,0.12,SALARIED
CUS102829,32,92000,15,92,820,1,7700,0.084,SALARIED
CUS102830,32,92900,59,71,745,1,9600,0.103,SALARIED
CUS102831,35,92500,13,44,731,1,15500,0.168,SALARIED
CUS102832,39,104200,70,30,792,1,46600,0.447,SALARIED
CUS102833,46,106500,77,82,721,1,48900,0.459,SALARIED
CUS102834,49,49000,24,37,806,4,7900,0.161,SALARIED
CUS102835,42,65000,41,94,779,0,5600,0.086,SALARIED
CUS102836,60,77600,28,180,585,1,9900,0.128,SALARIED
CUS102837,41,104200,73,33,757,2,26600,0.255,SALARIED
CUS102838,58,174400,73,78,702,2,43100,0.247,SALARIED
CUS102839,40,59000,63,144,778,1,7300,0.124,SALARIED
CUS102840,49,126200,86,129,646,0,18100,0.143,SALARIED
CUS102841,24,65800,20,11,731,0,7500,0.114,SALARIED
CUS102842,27,157500,17,45,726,1,23700,0.15,SALARIED
CUS102843,48,201000,42,71,713,2,11300,0.056,SALARIED
CUS102844,48,38700,16,44,790,0,5400,0.14,SALARIED
CUS102845,24,73400,32,78,850,2,3900,0.053,SALARIED
CUS102846,42,30000,6,63,749,2,9400,0.313,SALARIED
CUS102847,32,39700,37,90,808,1,16400,0.413,SALARIED
CUS102848,23,40900,40,61,809,1,1900,0.046,SALARIED
CUS102849,42,112600,36,90,850,3,23600,0.21,SALARIED
CUS102850,22,103500,48,89,778,1,17500,0.169,SALARIED
CUS102851,44,121900,31,53,780,2,9700,0.08,SALARIED
CUS102852,54,111700,32,43,729,1,12900,0.115,SALARIED
CUS102853,47,105700,41,55,683,1,15300,0.145,SALARIED
CUS102854,21,89400,44,60,798,1,14700,0.164,SALARIED
CUS102855,28,80100,62,87,705,2,8200,0.102,SALARIED
CUS102856,43,134500,14,53,625,0,39400,0.293,SALARIED
CUS102857,58,85500,95,25,819,1,12400,0.145,SALARIED
CUS102858,26,107700,27,93,725,0,9900,0.092,SALARIED
CUS102859,42,30000,20,53,754,3,2700,0.09,SALARIED
CUS102860,45,50100,22,103,675,1,5500,0.11,SALARIED
CUS102861,38,132100,24,58,783,1,25200,0.191,SALARIED
CUS102862,37,62900,17,69,721,1,19900,0.316,SALARIED
CUS102863,32,45400,42,66,745,0,6500,0.143,SALARIED
CUS102864,26,113400,87,135,769,1,59400,0.524,SALARIED
CUS102865,46,85100,9,50,732,0,5000,0.059,SALARIED
CUS102866,47,70800,38,24,696,0,17900,0.253,SALARIED
CUS102867,28,167600,78,94,736,0,4900,0.03,SALARIED
CUS102868,39,155200,40,57,715,2,59600,0.384,SALARIED
CUS102869,21,78100,45,90,587,1,9000,0.115,SALARIED
CUS102870,49,117700,54,30,738,1,29800,0.253,SALARIED
CUS102871,55,31000,51,180,783,0,7800,0.252,SALARIED
CUS102872,60,139000,25,73,635,1,8000,0.058,SALARIED
CUS102873,34,52100,45,98,771,2,10400,0.2,SALARIED
CUS102874,55,44200,61,36,771,1,7100,0.161,SALARIED
CUS102875,40,38100,49,79,802,1,5600,0.147,SALARIED
CUS102876,33,36800,61,122,751,1,1600,0.043,SALARIED
CUS102877,58,138200,53,39,723,1,6900,0.05,SALARIED
CUS102878,28,112900,19,142,735,1,21200,0.188,SALARIED
CUS102879,40,60200,87,39,728,2,2000,0.033,SALARIED
CUS102880,53,124900,114,33,671,1,6900,0.055,SALARIED
CUS102881,46,65000,38,20,714,0,12300,0.189,SALARIED
CUS102882,59,98300,70,180,762,0,9800,0.1,SALARIED
CUS102883,41,68400,56,47,730,2,24900,0.364,SALARIED
CUS102884,29,80500,56,137,710,2,14900,0.185,SALARIED
CUS102885,44,56500,6,78,740,0,19200,0.34,SALARIED
CUS102886,57,60400,24,41,695,0,7200,0.119,SALARIED
CUS102887,37,108600,29,103,744,1,14400,0.133,SALARIED
CUS102888,44,116700,32,110,759,1,46500,0.398,SALARIED
CUS102889,41,70500,29,38,743,2,21100,0.299,SALARIED
CUS102890,59,42800,49,47,679,1,5000,0.117,SALARIED
CUS102891,59,258500,61,34,782,3,30100,0.116,SALARIED
CUS102892,33,86400,45,180,691,0,22100,0.256,SALARIED
CUS102893,31,97800,75,121,737,1,46400,0.474,SALARIED
CUS102894,39,48200,73,44,810,2,14400,0.299,SALARIED
CUS102895,31,146900,17,44,642,2,27800,0.189,SALARIED
CUS102896,33,157300,56,54,689,0,18400,0.117,SALARIED
CUS102897,21,39400,39,61,738,3,11000,0.279,SALARIED
CUS102898,60,81200,32,122,708,0,29100,0.358,SALARIED
CUS102899,39,78400,10,37,653,0,18900,0.241,SALARIED
CUS102900,32,249000,23,38,738,2,88600,0.356,SALARIED
CUS102901,28,162800,22,122,614,3,29900,0.184,SALARIED
CUS102902,28,44200,31,91,850,3,3700,0.084,SALARIED
CUS102903,32,61300,28,81,783,2,13700,0.223,SALARIED
CUS102904,53,56900,90,54,687,1,9800,0.172,SALARIED
CUS102905,46,100500,30,80,718,2,8000,0.08,SALARIED
CUS102906,59,172500,110,47,647,1,4700,0.03,SALARIED
CUS102907,48,89300,65,62,810,1,35100,0.393,SALARIED
CUS102908,25,106500,17,53,743,0,59300,0.557,SALARIED
CUS102909,28,63000,56,28,660,1,18700,0.297,SALARIED
CUS102910,45,106200,18,44,715,1,15500,0.146,SALARIED
CUS102911,47,68700,45,115,774,2,7300,0.106,SALARIED
CUS102912,43,40600,38,76,766,3,3700,0.091,SALARIED
CUS102913,50,103200,14,19,766,1,18500,0.179,SALARIED
CUS102914,43,84600,30,67,742,0,25800,0.305,SALARIED
CUS102915,40,51900,91,80,609,2,18800,0.362,SALARIED
CUS102916,38,178200,76,118,850,2,28200,0.158,SALARIED
CUS102917,38,60200,26,40,716,1,9200,0.153,SALARIED
CUS102918,22,111800,26,45,754,1,11400,0.102,SALARIED
CUS102919,24,72200,64,70,826,0,8700,0.12,SALARIED
CUS102920,50,170200,13,107,748,1,18500,0.109,SALARIED
CUS102921,53,76400,37,24,816,1,24600,0.322,SALARIED
CUS102922,56,40000,33,61,799,2,4400,0.11,SALARIED
CUS102923,38,122400,17,41,822,0,7600,0.062,SALARIED
CUS102924,57,169900,92,106,769,0,37700,0.222,SALARIED
CUS102925,39,70100,49,32,718,1,21600,0.308,SALARIED
CUS102926,48,115400,49,24,708,2,31200,0.27,SALARIED
CUS102927,60,90100,68,26,835,1,20200,0.224,SALARIED
CUS102928,40,71600,45,117,725,1,8300,0.116,SALARIED
CUS102929,53,124100,35,56,788,1,14300,0.115,SALARIED
CUS102930,32,59300,23,39,702,1,7000,0.118,SALARIED
CUS102931,35,86300,75,51,714,2,29700,0.344,SALARIED
CUS102932,59,95400,49,67,745,2,21100,0.221,SALARIED
CUS102933,22,93900,54,32,711,0,23300,0.248,SALARIED
CUS102934,49,60000,23,138,701,4,9700,0.162,SALARIED
CUS102935,30,214700,77,93,719,0,21100,0.098,SALARIED
CUS102936,22,150000,43,37,776,1,13400,0.089,SALARIED
CUS102937,31,132700,49,29,708,4,10500,0.079,SALARIED
CUS102938,33,162000,32,76,737,0,37700,0.233,SALARIED
CUS102939,30,87700,39,80,829,0,7400,0.084,SALARIED
CUS102940,34,71900,23,59,765,2,14000,0.195,SALARIED
CUS102941,38,52100,46,74,808,1,8100,0.155,SALARIED
CUS102942,29,61900,68,58,750,1,27800,0.449,SALARIED
CUS102943,59,53900,43,29,729,1,20100,0.373,SALARIED
CUS102944,48,67000,45,60,819,2,6500,0.097,SALARIED
CUS102945,23,96300,49,27,662,2,20200,0.21,SALARIED
CUS102946,40,128200,49,57,783,2,11700,0.091,SALARIED
CUS102947,26,126700,66,106,806,1,15100,0.119,SALARIED
CUS102948,47,50200,27,75,652,2,6500,0.129,SALARIED
CUS102949,22,115900,16,38,700,2,33200,0.286,SALARIED
CUS102950,49,142200,42,78,749,1,50700,0.357,SALARIED
CUS102951,58,75800,55,45,761,1,13200,0.174,SALARIED
CUS102952,23,145700,75,55,796,0,69600,0.478,SALARIED
CUS102953,36,126100,70,146,674,1,44600,0.354,SALARIED
CUS102954,50,48100,19,59,696,3,18900,0.393,SALARIED
CUS102955,60,227900,55,82,823,1,6500,0.03,SALARIED
CUS102956,22,61600,22,81,781,2,3000,0.049,SALARIED
CUS102957,37,130800,46,34,769,2,66800,0.511,SALARIED
CUS102958,32,128700,18,51,735,1,26100,0.203,SALARIED
CUS102959,55,49000,74,87,732,2,1000,0.03,SALARIED
CUS102960,21,92100,74,55,784,1,41200,0.447,SALARIED
CUS102961,35,128000,55,20,781,1,12000,0.094,SALARIED
CUS102962,46,48800,27,87,741,3,6000,0.123,SALARIED
CUS102963,57,88900,67,38,665,1,19000,0.214,SALARIED
CUS102964,41,132900,45,94,662,1,40100,0.302,SALARIED
CUS102965,51,136800,41,76,780,3,7800,0.057,SALARIED
CUS102966,45,71100,22,44,757,4,14300,0.201,SALARIED
CUS102967,43,170300,67,57,720,3,46200,0.271,SALARIED
CUS102968,44,153000,89,64,653,0,40900,0.267,SALARIED
CUS102969,58,94700,66,48,809,1,8200,0.087,SALARIED
CUS102970,48,63200,53,51,701,0,11000,0.174,SALARIED
CUS102971,41,50300,31,62,714,1,15100,0.3,SALARIED
CUS102972,38,100700,39,62,726,1,27200,0.27,SALARIED
CUS102973,56,164300,24,99,669,0,37200,0.226,SALARIED
CUS102974,55,79600,66,46,660,2,18500,0.232,SALARIED
CUS102975,29,57700,55,66,746,2,3300,0.057,SALARIED
CUS102976,58,123200,20,54,806,0,25500,0.207,SALARIED
CUS102977,50,91900,49,65,850,2,16000,0.174,SALARIED
CUS102978,54,107200,40,56,767,0,14200,0.132,SALARIED
CUS102979,52,67100,41,56,837,2,16000,0.238,SALARIED
CUS102980,23,72000,10,87,770,2,13700,0.19,SALARIED
CUS102981,23,67000,46,93,802,1,16600,0.248,SALARIED
CUS102982,48,106400,39,64,734,1,13600,0.128,SALARIED
CUS102983,35,73000,36,42,754,0,13000,0.178,SALARIED
CUS102984,43,111000,16,48,758,1,39400,0.355,SALARIED
CUS102985,60,64300,67,65,741,4,8200,0.128,SALARIED
CUS102986,31,106300,42,100,717,3,20000,0.188,SALARIED
CUS102987,52,116700,19,30,777,1,5300,0.045,SALARIED
CUS102988,56,98700,49,96,714,1,23500,0.238,SALARIED
CUS102989,53,128400,23,30,759,1,14400,0.112,SALARIED
CUS102990,44,68400,21,122,723,0,9600,0.14,SALARIED
CUS102991,59,116100,29,35,821,4,22500,0.194,SALARIED
