application_id,policy_version,policy_status,failed_rules
APP203131,PL_2026_V1,ELIGIBLE,
APP203132,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203133,PL_2026_V1,ELIGIBLE,
APP203134,PL_2026_V1,ELIGIBLE,
APP203135,PL_2026_V1,ELIGIBLE,
APP203136,PL_2026_V1,ELIGIBLE,
APP203137,PL_2026_V1,ELIGIBLE,
APP203138,PL_2026_V1,ELIGIBLE,
APP203139,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203140,PL_2026_V1,ELIGIBLE,
APP203141,PL_2026_V1,ELIGIBLE,
APP203142,PL_2026_V1,ELIGIBLE,
APP203143,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203144,PL_2026_V1,ELIGIBLE,
APP203145,PL_2026_V1,ELIGIBLE,
APP203146,PL_2026_V1,ELIGIBLE,
APP203147,PL_2026_V1,ELIGIBLE,
APP203148,PL_2026_V1,ELIGIBLE,
APP203149,PL_2026_V1,ELIGIBLE,
APP203150,PL_2026_V1,ELIGIBLE,
APP203151,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203152,PL_2026_V1,ELIGIBLE,
APP203153,PL_2026_V1,ELIGIBLE,
APP203154,PL_2026_V1,ELIGIBLE,
APP203155,PL_2026_V1,ELIGIBLE,
APP203156,PL_2026_V1,ELIGIBLE,
APP203157,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203158,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203159,PL_2026_V1,ELIGIBLE,
APP203160,PL_2026_V1,ELIGIBLE,
APP203161,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203162,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203163,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203164,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203165,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203166,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203167,PL_2026_V1,ELIGIBLE,
APP203168,PL_2026_V1,ELIGIBLE,
APP203169,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203170,PL_2026_V1,ELIGIBLE,
APP203171,PL_2026_V1,ELIGIBLE,
APP203172,PL_2026_V1,ELIGIBLE,
APP203173,PL_2026_V1,ELIGIBLE,
APP203174,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203175,PL_2026_V1,ELIGIBLE,
APP203176,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203177,PL_2026_V1,ELIGIBLE,
APP203178,PL_2026_V1,ELIGIBLE,
APP203179,PL_2026_V1,ELIGIBLE,
APP203180,PL_2026_V1,ELIGIBLE,
APP203181,PL_2026_V1,ELIGIBLE,
APP203182,PL_2026_V1,ELIGIBLE,
APP203183,PL_2026_V1,ELIGIBLE,
APP203184,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203185,PL_2026_V1,ELIGIBLE,
APP203186,PL_2026_V1,ELIGIBLE,
APP203187,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203188,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203189,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203190,PL_2026_V1,ELIGIBLE,
APP203191,PL_2026_V1,ELIGIBLE,
APP203192,PL_2026_V1,ELIGIBLE,
APP203193,PL_2026_V1,ELIGIBLE,
APP203194,PL_2026_V1,ELIGIBLE,
APP203195,PL_2026_V1,ELIGIBLE,
APP203196,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203197,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203198,PL_2026_V1,ELIGIBLE,
APP203199,PL_2026_V1,ELIGIBLE,
APP203200,PL_2026_V1,ELIGIBLE,
APP203201,PL_2026_V1,ELIGIBLE,
APP203202,PL_2026_V1,ELIGIBLE,
APP203203,PL_2026_V1,ELIGIBLE,
APP203204,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203205,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203206,PL_2026_V1,ELIGIBLE,
APP203207,PL_2026_V1,ELIGIBLE,
APP203208,PL_2026_V1,ELIGIBLE,
APP203209,PL_2026_V1,ELIGIBLE,
APP203210,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203211,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203212,PL_2026_V1,ELIGIBLE,
APP203213,PL_2026_V1,ELIGIBLE,
APP203214,PL_2026_V1,ELIGIBLE,
APP203215,PL_2026_V1,ELIGIBLE,
APP203216,PL_2026_V1,INELIGIBLE,EMPLOYMENT_TENURE
APP203217,PL_2026_V1,ELIGIBLE,
APP203218,PL_2026_V1,ELIGIBLE,
APP203219,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203220,PL_2026_V1,ELIGIBLE,
APP203221,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203222,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203223,PL_2026_V1,ELIGIBLE,
APP203224,PL_2026_V1,ELIGIBLE,
APP203225,PL_2026_V1,ELIGIBLE,
APP203226,PL_2026_V1,ELIGIBLE,
APP203227,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203228,PL_2026_V1,ELIGIBLE,
APP203229,PL_2026_V1,ELIGIBLE,
APP203230,PL_2026_V1,ELIGIBLE,
APP203231,PL_2026_V1,ELIGIBLE,
APP203232,PL_2026_V1,ELIGIBLE,
APP203233,PL_2026_V1,ELIGIBLE,
APP203234,PL_2026_V1,ELIGIBLE,
APP203235,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203236,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203237,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203238,PL_2026_V1,ELIGIBLE,
APP203239,PL_2026_V1,ELIGIBLE,
APP203240,PL_2026_V1,ELIGIBLE,
APP203241,PL_2026_V1,INELIGIBLE,FOIR
APP203242,PL_2026_V1,INELIGIBLE,FOIR
APP203243,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203244,PL_2026_V1,ELIGIBLE,
APP203245,PL_2026_V1,ELIGIBLE,
APP203246,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203247,PL_2026_V1,ELIGIBLE,
APP203248,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203249,PL_2026_V1,ELIGIBLE,
APP203250,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203251,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203252,PL_2026_V1,INELIGIBLE,FOIR
APP203253,PL_2026_V1,INELIGIBLE,MIN_INCOME|FOIR
APP203254,PL_2026_V1,ELIGIBLE,
APP203255,PL_2026_V1,ELIGIBLE,
APP203256,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203257,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203258,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203259,PL_2026_V1,ELIGIBLE,
APP203260,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203261,PL_2026_V1,ELIGIBLE,
APP203262,PL_2026_V1,ELIGIBLE,
APP203263,PL_2026_V1,ELIGIBLE,
APP203264,PL_2026_V1,ELIGIBLE,
APP203265,PL_2026_V1,ELIGIBLE,
APP203266,PL_2026_V1,ELIGIBLE,
APP203267,PL_2026_V1,ELIGIBLE,
APP203268,PL_2026_V1,ELIGIBLE,
APP203269,PL_2026_V1,ELIGIBLE,
APP203270,PL_2026_V1,ELIGIBLE,
APP203271,PL_2026_V1,ELIGIBLE,
APP203272,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203273,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203274,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203275,PL_2026_V1,ELIGIBLE,
APP203276,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203277,PL_2026_V1,ELIGIBLE,
APP203278,PL_2026_V1,ELIGIBLE,
APP203279,PL_2026_V1,ELIGIBLE,
APP203280,PL_2026_V1,ELIGIBLE,
APP203281,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203282,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203283,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203284,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203285,PL_2026_V1,ELIGIBLE,
APP203286,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203287,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203288,PL_2026_V1,ELIGIBLE,
APP203289,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203290,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203291,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203292,PL_2026_V1,ELIGIBLE,
APP203293,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203294,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203295,PL_2026_V1,ELIGIBLE,
APP203296,PL_2026_V1,ELIGIBLE,
APP203297,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203298,PL_2026_V1,ELIGIBLE,
APP203299,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203300,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203301,PL_2026_V1,ELIGIBLE,
APP203302,PL_2026_V1,ELIGIBLE,
APP203303,PL_2026_V1,ELIGIBLE,
APP203304,PL_2026_V1,ELIGIBLE,
APP203305,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203306,PL_2026_V1,ELIGIBLE,
APP203307,PL_2026_V1,ELIGIBLE,
APP203308,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203309,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203310,PL_2026_V1,ELIGIBLE,
APP203311,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203312,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203313,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203314,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203315,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203316,PL_2026_V1,ELIGIBLE,
APP203317,PL_2026_V1,ELIGIBLE,
APP203318,PL_2026_V1,ELIGIBLE,
APP203319,PL_2026_V1,ELIGIBLE,
APP203320,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203321,PL_2026_V1,ELIGIBLE,
APP203322,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203323,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203324,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203325,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203326,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203327,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|EMPLOYMENT_TENURE
APP203328,PL_2026_V1,ELIGIBLE,
APP203329,PL_2026_V1,ELIGIBLE,
APP203330,PL_2026_V1,ELIGIBLE,
APP203331,PL_2026_V1,ELIGIBLE,
APP203332,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203333,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203334,PL_2026_V1,ELIGIBLE,
APP203335,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203336,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203337,PL_2026_V1,ELIGIBLE,
APP203338,PL_2026_V1,ELIGIBLE,
APP203339,PL_2026_V1,ELIGIBLE,
APP203340,PL_2026_V1,ELIGIBLE,
APP203341,PL_2026_V1,ELIGIBLE,
APP203342,PL_2026_V1,ELIGIBLE,
APP203343,PL_2026_V1,ELIGIBLE,
APP203344,PL_2026_V1,ELIGIBLE,
APP203345,PL_2026_V1,ELIGIBLE,
APP203346,PL_2026_V1,ELIGIBLE,
APP203347,PL_2026_V1,ELIGIBLE,
APP203348,PL_2026_V1,ELIGIBLE,
APP203349,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203350,PL_2026_V1,ELIGIBLE,
APP203351,PL_2026_V1,ELIGIBLE,
APP203352,PL_2026_V1,ELIGIBLE,
APP203353,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203354,PL_2026_V1,ELIGIBLE,
APP203355,PL_2026_V1,ELIGIBLE,
APP203356,PL_2026_V1,ELIGIBLE,
APP203357,PL_2026_V1,ELIGIBLE,
APP203358,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203359,PL_2026_V1,ELIGIBLE,
APP203360,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203361,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203362,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203363,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203364,PL_2026_V1,ELIGIBLE,
APP203365,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203366,PL_2026_V1,ELIGIBLE,
APP203367,PL_2026_V1,ELIGIBLE,
APP203368,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203369,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203370,PL_2026_V1,ELIGIBLE,
APP203371,PL_2026_V1,ELIGIBLE,
APP203372,PL_2026_V1,ELIGIBLE,
APP203373,PL_2026_V1,ELIGIBLE,
APP203374,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203375,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203376,PL_2026_V1,ELIGIBLE,
APP203377,PL_2026_V1,ELIGIBLE,
APP203378,PL_2026_V1,ELIGIBLE,
APP203379,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203380,PL_2026_V1,ELIGIBLE,
APP203381,PL_2026_V1,ELIGIBLE,
APP203382,PL_2026_V1,ELIGIBLE,
APP203383,PL_2026_V1,ELIGIBLE,
APP203384,PL_2026_V1,ELIGIBLE,
APP203385,PL_2026_V1,ELIGIBLE,
APP203386,PL_2026_V1,ELIGIBLE,
APP203387,PL_2026_V1,ELIGIBLE,
APP203388,PL_2026_V1,ELIGIBLE,
APP203389,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203390,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203391,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203392,PL_2026_V1,ELIGIBLE,
APP203393,PL_2026_V1,ELIGIBLE,
APP203394,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203395,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203396,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203397,PL_2026_V1,ELIGIBLE,
APP203398,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203399,PL_2026_V1,ELIGIBLE,
APP203400,PL_2026_V1,ELIGIBLE,
APP203401,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203402,PL_2026_V1,ELIGIBLE,
APP203403,PL_2026_V1,ELIGIBLE,
APP203404,PL_2026_V1,ELIGIBLE,
APP203405,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203406,PL_2026_V1,ELIGIBLE,
APP203407,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203408,PL_2026_V1,ELIGIBLE,
APP203409,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203410,PL_2026_V1,ELIGIBLE,
APP203411,PL_2026_V1,ELIGIBLE,
APP203412,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203413,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203414,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203415,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203416,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203417,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203418,PL_2026_V1,ELIGIBLE,
APP203419,PL_2026_V1,ELIGIBLE,
APP203420,PL_2026_V1,ELIGIBLE,
APP203421,PL_2026_V1,ELIGIBLE,
APP203422,PL_2026_V1,ELIGIBLE,
APP203423,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203424,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203425,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203426,PL_2026_V1,ELIGIBLE,
APP203427,PL_2026_V1,ELIGIBLE,
APP203428,PL_2026_V1,ELIGIBLE,
APP203429,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203430,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203431,PL_2026_V1,ELIGIBLE,
APP203432,PL_2026_V1,ELIGIBLE,
APP203433,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203434,PL_2026_V1,ELIGIBLE,
APP203435,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203436,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203437,PL_2026_V1,ELIGIBLE,
APP203438,PL_2026_V1,ELIGIBLE,
APP203439,PL_2026_V1,ELIGIBLE,
APP203440,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203441,PL_2026_V1,ELIGIBLE,
APP203442,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203443,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203444,PL_2026_V1,ELIGIBLE,
APP203445,PL_2026_V1,INELIGIBLE,EMPLOYMENT_TENURE
APP203446,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203447,PL_2026_V1,ELIGIBLE,
APP203448,PL_2026_V1,ELIGIBLE,
APP203449,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203450,PL_2026_V1,ELIGIBLE,
APP203451,PL_2026_V1,ELIGIBLE,
APP203452,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203453,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203454,PL_2026_V1,ELIGIBLE,
APP203455,PL_2026_V1,ELIGIBLE,
APP203456,PL_2026_V1,ELIGIBLE,
APP203457,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203458,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203459,PL_2026_V1,ELIGIBLE,
APP203460,PL_2026_V1,ELIGIBLE,
APP203461,PL_2026_V1,ELIGIBLE,
APP203462,PL_2026_V1,ELIGIBLE,
APP203463,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203464,PL_2026_V1,ELIGIBLE,
APP203465,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203466,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203467,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203468,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203469,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203470,PL_2026_V1,ELIGIBLE,
APP203471,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203472,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203473,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203474,PL_2026_V1,ELIGIBLE,
APP203475,PL_2026_V1,ELIGIBLE,
APP203476,PL_2026_V1,ELIGIBLE,
APP203477,PL_2026_V1,ELIGIBLE,
APP203478,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203479,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203480,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203481,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203482,PL_2026_V1,ELIGIBLE,
APP203483,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203484,PL_2026_V1,ELIGIBLE,
APP203485,PL_2026_V1,ELIGIBLE,
APP203486,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203487,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203488,PL_2026_V1,ELIGIBLE,
APP203489,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203490,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203491,PL_2026_V1,ELIGIBLE,
APP203492,PL_2026_V1,ELIGIBLE,
APP203493,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203494,PL_2026_V1,ELIGIBLE,
APP203495,PL_2026_V1,ELIGIBLE,
APP203496,PL_2026_V1,ELIGIBLE,
APP203497,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203498,PL_2026_V1,ELIGIBLE,
APP203499,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203500,PL_2026_V1,ELIGIBLE,
APP203501,PL_2026_V1,ELIGIBLE,
APP203502,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203503,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203504,PL_2026_V1,ELIGIBLE,
APP203505,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203506,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203507,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203508,PL_2026_V1,ELIGIBLE,
APP203509,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203510,PL_2026_V1,ELIGIBLE,
APP203511,PL_2026_V1,ELIGIBLE,
APP203512,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203513,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203514,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203515,PL_2026_V1,ELIGIBLE,
APP203516,PL_2026_V1,ELIGIBLE,
APP203517,PL_2026_V1,ELIGIBLE,
APP203518,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203519,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203520,PL_2026_V1,ELIGIBLE,
APP203521,PL_2026_V1,ELIGIBLE,
APP203522,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203523,PL_2026_V1,ELIGIBLE,
APP203524,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203525,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203526,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203527,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203528,PL_2026_V1,ELIGIBLE,
APP203529,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203530,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203531,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203532,PL_2026_V1,ELIGIBLE,
APP203533,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203534,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP203535,PL_2026_V1,ELIGIBLE,
APP203536,PL_2026_V1,ELIGIBLE,
APP203537,PL_2026_V1,ELIGIBLE,
APP203538,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203539,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203540,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203541,PL_2026_V1,ELIGIBLE,
APP203542,PL_2026_V1,ELIGIBLE,
APP203543,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203544,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203545,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203546,PL_2026_V1,ELIGIBLE,
APP203547,PL_2026_V1,ELIGIBLE,
APP203548,PL_2026_V1,ELIGIBLE,
APP203549,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203550,PL_2026_V1,ELIGIBLE,
APP203551,PL_2026_V1,ELIGIBLE,
APP203552,PL_2026_V1,ELIGIBLE,
APP203553,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203554,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203555,PL_2026_V1,ELIGIBLE,
APP203556,PL_2026_V1,ELIGIBLE,
APP203557,PL_2026_V1,ELIGIBLE,
APP203558,PL_2026_V1,ELIGIBLE,
APP203559,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203560,PL_2026_V1,ELIGIBLE,
APP203561,PL_2026_V1,ELIGIBLE,
APP203562,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203563,PL_2026_V1,ELIGIBLE,
APP203564,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203565,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203566,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203567,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203568,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203569,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203570,PL_2026_V1,ELIGIBLE,
APP203571,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203572,PL_2026_V1,ELIGIBLE,
APP203573,PL_2026_V1,ELIGIBLE,
APP203574,PL_2026_V1,ELIGIBLE,
APP203575,PL_2026_V1,ELIGIBLE,
APP203576,PL_2026_V1,ELIGIBLE,
APP203577,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203578,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203579,PL_2026_V1,ELIGIBLE,
APP203580,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203581,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203582,PL_2026_V1,ELIGIBLE,
APP203583,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203584,PL_2026_V1,ELIGIBLE,
APP203585,PL_2026_V1,ELIGIBLE,
APP203586,PL_2026_V1,ELIGIBLE,
APP203587,PL_2026_V1,ELIGIBLE,
APP203588,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP203589,PL_2026_V1,ELIGIBLE,
APP203590,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203591,PL_2026_V1,ELIGIBLE,
APP203592,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203593,PL_2026_V1,ELIGIBLE,
APP203594,PL_2026_V1,ELIGIBLE,
APP203595,PL_2026_V1,ELIGIBLE,
APP203596,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203597,PL_2026_V1,ELIGIBLE,
APP203598,PL_2026_V1,ELIGIBLE,
APP203599,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203600,PL_2026_V1,ELIGIBLE,
APP203601,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203602,PL_2026_V1,ELIGIBLE,
APP203603,PL_2026_V1,ELIGIBLE,
APP203604,PL_2026_V1,ELIGIBLE,
APP203605,PL_2026_V1,ELIGIBLE,
APP203606,PL_2026_V1,ELIGIBLE,
APP203607,PL_2026_V1,ELIGIBLE,
APP203608,PL_2026_V1,ELIGIBLE,
APP203609,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203610,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203611,PL_2026_V1,ELIGIBLE,
APP203612,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203613,PL_2026_V1,ELIGIBLE,
APP203614,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP203615,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203616,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP203617,PL_2026_V1,ELIGIBLE,
APP203618,PL_2026_V1,ELIGIBLE,
APP203619,PL_2026_V1,ELIGIBLE,
APP203620,PL_2026_V1,ELIGIBLE,
APP203621,PL_2026_V1,ELIGIBLE,
APP203622,PL_2026_V1,INELIGIBLE,FOIR
APP203623,PL_2026_V1,ELIGIBLE,
